Sun Mar 29 14:00:00 CEST 2015,0x6d679_28-03-15 12:xx - 31-03-15 18:01,0.00,null,null,null,null,null,null,null,null
Sun Mar 29 16:00:00 CEST 2015,0x6d679_28-03-15 12:xx - 31-03-15 18:01,0.00,0x53db5_28-03-15 10:xx - 03-04-15 8:07_parking,0.00,null,null,null,null,null,null
Sun Mar 29 18:00:00 CEST 2015,0x6d679_28-03-15 12:xx - 31-03-15 18:01,0.00,null,null,null,null,null,null,null,null
Sun Mar 29 20:00:00 CEST 2015,0x6d679_28-03-15 12:xx - 31-03-15 18:01,0.00,null,null,null,null,null,null,null,null
Sun Mar 29 22:00:00 CEST 2015,0x6d679_28-03-15 12:xx - 31-03-15 18:01,0.00,null,null,null,null,null,null,null,null
Mon Mar 30 00:00:00 CEST 2015,0x6d679_28-03-15 12:xx - 31-03-15 18:01,0.00,0x53db5_28-03-15 10:xx - 03-04-15 8:07_parking,0.00,null,null,null,null,null,null
Mon Mar 30 02:00:00 CEST 2015,0x6d679_28-03-15 12:xx - 31-03-15 18:01,0.00,0x53db5_28-03-15 10:xx - 03-04-15 8:07_parking,0.00,null,null,null,null,null,null
Mon Mar 30 04:00:00 CEST 2015,0x6d679_28-03-15 12:xx - 31-03-15 18:01,0.00,0x53db5_28-03-15 10:xx - 03-04-15 8:07_parking,0.00,null,null,null,null,null,null
Mon Mar 30 06:00:00 CEST 2015,0x6d679_28-03-15 12:xx - 31-03-15 18:01,0.00,null,null,null,null,null,null,null,null
Mon Mar 30 08:00:00 CEST 2015,0x6d679_28-03-15 12:xx - 31-03-15 18:01,0.00,null,null,null,null,null,null,null,null
Mon Mar 30 10:00:00 CEST 2015,0x6d679_28-03-15 12:xx - 31-03-15 18:01,0.00,0xe4728_30-03-15 11:xx - 08-04-15 23:56_parking,0.00,null,null,null,null,null,null
Mon Mar 30 12:00:00 CEST 2015,0x6d679_28-03-15 12:xx - 31-03-15 18:01,0.00,0x53db5_28-03-15 10:xx - 03-04-15 8:07_parking,0.00,null,null,null,null,null,null
Mon Mar 30 14:00:00 CEST 2015,0x6d679_28-03-15 12:xx - 31-03-15 18:01,0.00,0xf85dc_30-03-15 15:xx - 14-04-15 0:24,0.00,null,null,null,null,null,null
Mon Mar 30 16:00:00 CEST 2015,0xf85dc_30-03-15 15:xx - 14-04-15 0:24,0.20,0x6d679_28-03-15 12:xx - 31-03-15 18:01,0.00,null,null,null,null,null,null
Mon Mar 30 18:00:00 CEST 2015,0xf85dc_30-03-15 15:xx - 14-04-15 0:24,46.86,0x6d679_28-03-15 12:xx - 31-03-15 18:01,0.00,0x53db5_28-03-15 10:xx - 03-04-15 8:07_parking,0.00,null,null,null,null
Mon Mar 30 20:00:00 CEST 2015,0xf85dc_30-03-15 15:xx - 14-04-15 0:24,46.71,0x6d679_28-03-15 12:xx - 31-03-15 18:01,0.00,null,null,null,null,null,null
Mon Mar 30 22:00:00 CEST 2015,0xf85dc_30-03-15 15:xx - 14-04-15 0:24,0.31,0x6d679_28-03-15 12:xx - 31-03-15 18:01,0.00,null,null,null,null,null,null
Tue Mar 31 00:00:00 CEST 2015,0xf85dc_30-03-15 15:xx - 14-04-15 0:24,46.36,0x6d679_28-03-15 12:xx - 31-03-15 18:01,0.00,null,null,null,null,null,null
Tue Mar 31 02:00:00 CEST 2015,0xf85dc_30-03-15 15:xx - 14-04-15 0:24,0.40,0x6d679_28-03-15 12:xx - 31-03-15 18:01,0.00,0x53db5_28-03-15 10:xx - 03-04-15 8:07_parking,0.00,null,null,null,null
Tue Mar 31 04:00:00 CEST 2015,0xf85dc_30-03-15 15:xx - 14-04-15 0:24,46.01,0x6d679_28-03-15 12:xx - 31-03-15 18:01,0.00,null,null,null,null,null,null
Tue Mar 31 06:00:00 CEST 2015,0xf85dc_30-03-15 15:xx - 14-04-15 0:24,45.78,0x6d679_28-03-15 12:xx - 31-03-15 18:01,0.00,0xc35c9_23-03-15 0:xx - 06-04-15 8:01,0.00,null,null,null,null
Tue Mar 31 08:00:00 CEST 2015,0xf85dc_30-03-15 15:xx - 14-04-15 0:24,45.58,0xc35c9_23-03-15 0:xx - 06-04-15 8:01,0.00,0x6d679_28-03-15 12:xx - 31-03-15 18:01,0.00,null,null,null,null
Tue Mar 31 10:00:00 CEST 2015,0xf85dc_30-03-15 15:xx - 14-04-15 0:24,0.39,0x6d679_28-03-15 12:xx - 31-03-15 18:01,0.00,null,null,null,null,null,null
Tue Mar 31 12:00:00 CEST 2015,0xf85dc_30-03-15 15:xx - 14-04-15 0:24,45.31,0x6d679_28-03-15 12:xx - 31-03-15 18:01,0.00,null,null,null,null,null,null
Tue Mar 31 14:00:00 CEST 2015,0xf85dc_30-03-15 15:xx - 14-04-15 0:24,45.17,0x6d679_28-03-15 12:xx - 31-03-15 18:01,0.00,null,null,null,null,null,null
Tue Mar 31 16:00:00 CEST 2015,0xf85dc_30-03-15 15:xx - 14-04-15 0:24,45.02,0xc35c9_23-03-15 0:xx - 06-04-15 8:01,38.72,0x6d679_28-03-15 12:xx - 31-03-15 18:01,0.00,null,null,null,null
Tue Mar 31 18:00:00 CEST 2015,0xf85dc_30-03-15 15:xx - 14-04-15 0:24,44.86,0x6d679_31-03-15 18:xx - 01-04-15 5:35_parking,36.32,0xc35c9_23-03-15 0:xx - 06-04-15 8:01,0.01,0x6d679_28-03-15 12:xx - 31-03-15 18:01,0.00,null,null
Tue Mar 31 20:00:00 CEST 2015,0xf85dc_30-03-15 15:xx - 14-04-15 0:24,0.45,0x6d679_31-03-15 18:xx - 01-04-15 5:35_parking,0.00,null,null,null,null,null,null
Tue Mar 31 22:00:00 CEST 2015,0xf85dc_30-03-15 15:xx - 14-04-15 0:24,44.56,0x6d679_31-03-15 18:xx - 01-04-15 5:35_parking,36.32,null,null,null,null,null,null
Wed Apr 01 00:00:00 CEST 2015,0xf85dc_30-03-15 15:xx - 14-04-15 0:24,0.40,0x6d679_31-03-15 18:xx - 01-04-15 5:35_parking,0.00,0x53db5_28-03-15 10:xx - 03-04-15 8:07_parking,0.00,null,null,null,null
Wed Apr 01 02:00:00 CEST 2015,0xf85dc_30-03-15 15:xx - 14-04-15 0:24,44.28,0x6d679_31-03-15 18:xx - 01-04-15 5:35_parking,36.32,0x53db5_28-03-15 10:xx - 03-04-15 8:07_parking,0.00,null,null,null,null
Wed Apr 01 04:00:00 CEST 2015,0xf85dc_30-03-15 15:xx - 14-04-15 0:24,0.34,0x6d679_31-03-15 18:xx - 01-04-15 5:35_parking,0.00,0x53db5_28-03-15 10:xx - 03-04-15 8:07_parking,0.00,0x6d679_01-04-15 5:xx - 01-04-15 14:50,0.00,null,null
Wed Apr 01 06:00:00 CEST 2015,0xf85dc_30-03-15 15:xx - 14-04-15 0:24,44.05,0x6d679_01-04-15 5:xx - 01-04-15 14:50,36.32,null,null,null,null,null,null
Wed Apr 01 08:00:00 CEST 2015,0xf85dc_30-03-15 15:xx - 14-04-15 0:24,43.94,0x6d679_01-04-15 5:xx - 01-04-15 14:50,36.32,null,null,null,null,null,null
Wed Apr 01 10:00:00 CEST 2015,0xf85dc_30-03-15 15:xx - 14-04-15 0:24,43.95,0x6d679_01-04-15 5:xx - 01-04-15 14:50,36.32,null,null,null,null,null,null
Wed Apr 01 12:00:00 CEST 2015,0xf85dc_30-03-15 15:xx - 14-04-15 0:24,43.95,0xe4728_30-03-15 11:xx - 08-04-15 23:56_parking,38.68,0x6d679_01-04-15 5:xx - 01-04-15 14:50,0.00,null,null,null,null
Wed Apr 01 14:00:00 CEST 2015,0xf85dc_30-03-15 15:xx - 14-04-15 0:24,43.95,0x6d679_01-04-15 5:xx - 01-04-15 14:50,36.32,0x6d679_01-04-15 14:xx - 02-04-15 3:50_parking,36.32,null,null,null,null
Wed Apr 01 16:00:00 CEST 2015,0x6d679_01-04-15 14:xx - 02-04-15 3:50_parking,0.00,0xf85dc_30-03-15 15:xx - 14-04-15 0:24,0.00,null,null,null,null,null,null
Wed Apr 01 18:00:00 CEST 2015,0xf85dc_30-03-15 15:xx - 14-04-15 0:24,43.95,0x6d679_01-04-15 14:xx - 02-04-15 3:50_parking,36.32,null,null,null,null,null,null
Wed Apr 01 20:00:00 CEST 2015,0x6d679_01-04-15 14:xx - 02-04-15 3:50_parking,0.00,0xf85dc_30-03-15 15:xx - 14-04-15 0:24,0.00,null,null,null,null,null,null
Wed Apr 01 22:00:00 CEST 2015,0x6d679_01-04-15 14:xx - 02-04-15 3:50_parking,36.32,null,null,null,null,null,null,null,null
Thu Apr 02 00:00:00 CEST 2015,0x6d679_01-04-15 14:xx - 02-04-15 3:50_parking,0.00,null,null,null,null,null,null,null,null
Thu Apr 02 02:00:00 CEST 2015,0x6d679_01-04-15 14:xx - 02-04-15 3:50_parking,36.32,null,null,null,null,null,null,null,null
Thu Apr 02 04:00:00 CEST 2015,0x6d679_02-04-15 4:xx - 02-04-15 16:36_parking,36.32,null,null,null,null,null,null,null,null
Thu Apr 02 06:00:00 CEST 2015,0x6d679_02-04-15 4:xx - 02-04-15 16:36_parking,0.00,null,null,null,null,null,null,null,null
Thu Apr 02 08:00:00 CEST 2015,0xf85dc_30-03-15 15:xx - 14-04-15 0:24,43.57,0xb633e_18-03-15 8:xx - 03-04-15 9:24,38.67,0x6d679_02-04-15 4:xx - 02-04-15 16:36_parking,36.32,null,null,null,null
Thu Apr 02 10:00:00 CEST 2015,0xf85dc_30-03-15 15:xx - 14-04-15 0:24,43.33,0xb633e_18-03-15 8:xx - 03-04-15 9:24,0.00,0x6d679_02-04-15 4:xx - 02-04-15 16:36_parking,0.00,0x53db5_28-03-15 10:xx - 03-04-15 8:07_parking,0.00,null,null
Thu Apr 02 12:00:00 CEST 2015,0x53db5_28-03-15 10:xx - 03-04-15 8:07_parking,38.68,0x6d679_02-04-15 4:xx - 02-04-15 16:36_parking,36.32,0xf85dc_30-03-15 15:xx - 14-04-15 0:24,0.40,null,null,null,null
Thu Apr 02 14:00:00 CEST 2015,0xf85dc_30-03-15 15:xx - 14-04-15 0:24,43.07,0x6d679_02-04-15 4:xx - 02-04-15 16:36_parking,0.00,null,null,null,null,null,null
Thu Apr 02 16:00:00 CEST 2015,0x6d679_02-04-15 16:xx - 02-04-15 16:54,36.32,0x6d679_02-04-15 17:xx - 03-04-15 9:00_parking,36.32,0x6d679_02-04-15 4:xx - 02-04-15 16:36_parking,36.32,0xf85dc_30-03-15 15:xx - 14-04-15 0:24,0.15,null,null
Thu Apr 02 18:00:00 CEST 2015,0x6d679_02-04-15 17:xx - 03-04-15 9:00_parking,0.00,null,null,null,null,null,null,null,null
Thu Apr 02 20:00:00 CEST 2015,0x6d679_02-04-15 17:xx - 03-04-15 9:00_parking,36.32,null,null,null,null,null,null,null,null
Thu Apr 02 22:00:00 CEST 2015,0x6d679_02-04-15 17:xx - 03-04-15 9:00_parking,0.00,0xf85dc_30-03-15 15:xx - 14-04-15 0:24,0.00,null,null,null,null,null,null
Fri Apr 03 00:00:00 CEST 2015,0x6d679_02-04-15 17:xx - 03-04-15 9:00_parking,36.32,0xf85dc_30-03-15 15:xx - 14-04-15 0:24,0.31,null,null,null,null,null,null
Fri Apr 03 02:00:00 CEST 2015,0x6d679_02-04-15 17:xx - 03-04-15 9:00_parking,0.00,null,null,null,null,null,null,null,null
Fri Apr 03 04:00:00 CEST 2015,0x53db5_28-03-15 10:xx - 03-04-15 8:07_parking,38.68,0x6d679_02-04-15 17:xx - 03-04-15 9:00_parking,36.32,null,null,null,null,null,null
Fri Apr 03 06:00:00 CEST 2015,0x53db5_28-03-15 10:xx - 03-04-15 8:07_parking,38.68,0x6d679_02-04-15 17:xx - 03-04-15 9:00_parking,0.00,null,null,null,null,null,null
Fri Apr 03 08:00:00 CEST 2015,0x3f925_27-03-15 10:xx - 06-04-15 5:02,38.68,0xb633e_18-03-15 8:xx - 03-04-15 9:24,38.68,0x6d679_03-04-15 9:xx - 03-04-15 22:12_parking,36.32,0x6d679_02-04-15 17:xx - 03-04-15 9:00_parking,36.32,0x6d679_03-04-15 9:xx - 03-04-15 9:15,36.32
Fri Apr 03 10:00:00 CEST 2015,0x3f925_27-03-15 10:xx - 06-04-15 5:02,38.73,0x6d679_03-04-15 9:xx - 03-04-15 22:12_parking,36.32,null,null,null,null,null,null
Fri Apr 03 12:00:00 CEST 2015,0x6d679_03-04-15 9:xx - 03-04-15 22:12_parking,0.00,0xf85dc_30-03-15 15:xx - 14-04-15 0:24,0.00,null,null,null,null,null,null
Fri Apr 03 14:00:00 CEST 2015,0x53db5_03-04-15 15:xx - 13-04-15 5:17,38.68,0x6d679_03-04-15 9:xx - 03-04-15 22:12_parking,36.32,0xf85dc_30-03-15 15:xx - 14-04-15 0:24,0.26,null,null,null,null
Fri Apr 03 16:00:00 CEST 2015,0xc35c9_23-03-15 0:xx - 06-04-15 8:01,38.69,0x53db5_03-04-15 15:xx - 13-04-15 5:17,0.00,0x6d679_03-04-15 9:xx - 03-04-15 22:12_parking,0.00,null,null,null,null
Fri Apr 03 18:00:00 CEST 2015,0x6d679_03-04-15 9:xx - 03-04-15 22:12_parking,36.32,0xc35c9_23-03-15 0:xx - 06-04-15 8:01,0.47,null,null,null,null,null,null
Fri Apr 03 20:00:00 CEST 2015,0x6d679_03-04-15 9:xx - 03-04-15 22:12_parking,0.00,null,null,null,null,null,null,null,null
Fri Apr 03 22:00:00 CEST 2015,0x6d679_03-04-15 9:xx - 03-04-15 22:12_parking,36.32,0x6d679_03-04-15 22:xx - 03-04-15 22:36,36.32,0x6d679_03-04-15 22:xx - 04-04-15 7:58_parking,36.32,null,null,null,null
Sat Apr 04 00:00:00 CEST 2015,0x6d679_03-04-15 22:xx - 04-04-15 7:58_parking,0.00,null,null,null,null,null,null,null,null
Sat Apr 04 02:00:00 CEST 2015,0x6d679_03-04-15 22:xx - 04-04-15 7:58_parking,36.32,null,null,null,null,null,null,null,null
Sat Apr 04 04:00:00 CEST 2015,0x6d679_03-04-15 22:xx - 04-04-15 7:58_parking,0.00,null,null,null,null,null,null,null,null
Sat Apr 04 06:00:00 CEST 2015,0x6d679_03-04-15 22:xx - 04-04-15 7:58_parking,36.32,null,null,null,null,null,null,null,null
Sat Apr 04 08:00:00 CEST 2015,0x6d679_04-04-15 8:xx - 04-04-15 14:01,36.32,0xa1717_04-04-15 9:xx - 04-04-15 16:00,36.30,null,null,null,null,null,null
Sat Apr 04 10:00:00 CEST 2015,0xa1717_04-04-15 9:xx - 04-04-15 16:00,0.04,0x6d679_04-04-15 8:xx - 04-04-15 14:01,0.00,null,null,null,null,null,null
Sat Apr 04 12:00:00 CEST 2015,0x6d679_04-04-15 8:xx - 04-04-15 14:01,36.32,null,null,null,null,null,null,null,null
Sat Apr 04 14:00:00 CEST 2015,0xa1717_04-04-15 9:xx - 04-04-15 16:00,36.83,0x6d679_04-04-15 14:xx - 05-04-15 1:31_parking,36.32,0x6d679_04-04-15 8:xx - 04-04-15 14:01,0.00,null,null,null,null
Sat Apr 04 16:00:00 CEST 2015,0xa1717_04-04-15 16:xx - 05-04-15 7:29_parking,36.83,0xa1717_04-04-15 9:xx - 04-04-15 16:00,0.15,0x6d679_04-04-15 14:xx - 05-04-15 1:31_parking,0.00,null,null,null,null
Sat Apr 04 18:00:00 CEST 2015,0x6d679_04-04-15 14:xx - 05-04-15 1:31_parking,36.32,0xa1717_04-04-15 16:xx - 05-04-15 7:29_parking,0.00,null,null,null,null,null,null
Sat Apr 04 20:00:00 CEST 2015,0xa1717_04-04-15 16:xx - 05-04-15 7:29_parking,36.83,0x6d679_04-04-15 14:xx - 05-04-15 1:31_parking,0.00,null,null,null,null,null,null
Sat Apr 04 22:00:00 CEST 2015,0xc35c9_23-03-15 0:xx - 06-04-15 8:01,38.65,0xa1717_04-04-15 16:xx - 05-04-15 7:29_parking,36.83,0x6d679_04-04-15 14:xx - 05-04-15 1:31_parking,36.32,0xf85dc_30-03-15 15:xx - 14-04-15 0:24,0.00,null,null
Sun Apr 05 00:00:00 CEST 2015,0xc35c9_23-03-15 0:xx - 06-04-15 8:01,38.75,0x6d679_04-04-15 14:xx - 05-04-15 1:31_parking,36.32,0x6d679_05-04-15 1:xx - 05-04-15 2:10,36.32,0xa1717_04-04-15 16:xx - 05-04-15 7:29_parking,0.00,null,null
Sun Apr 05 02:00:00 CEST 2015,0xa1717_04-04-15 16:xx - 05-04-15 7:29_parking,36.83,0x6d679_05-04-15 2:xx - 05-04-15 10:52_parking,36.32,0xc35c9_23-03-15 0:xx - 06-04-15 8:01,0.03,0x6d679_05-04-15 1:xx - 05-04-15 2:10,0.00,null,null
Sun Apr 05 04:00:00 CEST 2015,0x6d679_05-04-15 2:xx - 05-04-15 10:52_parking,0.00,0xa1717_04-04-15 16:xx - 05-04-15 7:29_parking,0.00,null,null,null,null,null,null
Sun Apr 05 06:00:00 CEST 2015,0xa1717_04-04-15 16:xx - 05-04-15 7:29_parking,36.83,0xa1717_05-04-15 7:xx - 05-04-15 11:09,36.83,0x6d679_05-04-15 2:xx - 05-04-15 10:52_parking,36.32,null,null,null,null
Sun Apr 05 08:00:00 CEST 2015,0xa1717_05-04-15 7:xx - 05-04-15 11:09,0.25,0x6d679_05-04-15 2:xx - 05-04-15 10:52_parking,0.00,null,null,null,null,null,null
Sun Apr 05 10:00:00 CEST 2015,0xa1717_05-04-15 7:xx - 05-04-15 11:09,36.87,0xa1717_05-04-15 11:xx - 29-04-15 3:27_parking,36.87,0x6d679_05-04-15 10:xx - 05-04-15 13:53,36.32,0x6d679_05-04-15 2:xx - 05-04-15 10:52_parking,36.32,null,null
Sun Apr 05 12:00:00 CEST 2015,0x6d679_05-04-15 12:xx - 05-04-15 22:11_parking,36.32,0x6d679_05-04-15 10:xx - 05-04-15 13:53,0.00,0xa1717_05-04-15 11:xx - 29-04-15 3:27_parking,0.00,null,null,null,null
Sun Apr 05 14:00:00 CEST 2015,0x6d679_05-04-15 12:xx - 05-04-15 22:11_parking,0.00,0xa1717_05-04-15 11:xx - 29-04-15 3:27_parking,0.00,null,null,null,null,null,null
Sun Apr 05 16:00:00 CEST 2015,0x6d679_05-04-15 12:xx - 05-04-15 22:11_parking,36.32,0xa1717_05-04-15 11:xx - 29-04-15 3:27_parking,0.00,null,null,null,null,null,null
Sun Apr 05 18:00:00 CEST 2015,0x6d679_05-04-15 12:xx - 05-04-15 22:11_parking,0.00,0xa1717_05-04-15 11:xx - 29-04-15 3:27_parking,0.00,null,null,null,null,null,null
Sun Apr 05 20:00:00 CEST 2015,0x6d679_05-04-15 12:xx - 05-04-15 22:11_parking,36.32,null,null,null,null,null,null,null,null
Sun Apr 05 22:00:00 CEST 2015,0x6d679_05-04-15 12:xx - 05-04-15 22:11_parking,0.00,0xc35c9_23-03-15 0:xx - 06-04-15 8:01,0.00,null,null,null,null,null,null
Mon Apr 06 00:00:00 CEST 2015,0x6d679_06-04-15 0:xx - 07-04-15 19:41,36.32,null,null,null,null,null,null,null,null
Mon Apr 06 02:00:00 CEST 2015,0x3f925_27-03-15 10:xx - 06-04-15 5:02,38.69,0x6d679_06-04-15 0:xx - 07-04-15 19:41,0.00,null,null,null,null,null,null
Mon Apr 06 04:00:00 CEST 2015,0xc35c9_23-03-15 0:xx - 06-04-15 8:01,38.75,0x3f925_06-04-15 5:xx - 20-04-15 12:47,38.68,0x6d679_06-04-15 0:xx - 07-04-15 19:41,36.32,0x3f925_27-03-15 10:xx - 06-04-15 5:02,0.28,null,null
Mon Apr 06 06:00:00 CEST 2015,0x6d679_06-04-15 0:xx - 07-04-15 19:41,36.32,0xc35c9_23-03-15 0:xx - 06-04-15 8:01,0.46,0x3f925_06-04-15 5:xx - 20-04-15 12:47,0.01,null,null,null,null
Mon Apr 06 08:00:00 CEST 2015,0x6d679_06-04-15 0:xx - 07-04-15 19:41,36.32,0xc35c9_06-04-15 8:xx - 13-04-15 21:51,0.00,0xc35c9_23-03-15 0:xx - 06-04-15 8:01,0.00,null,null,null,null
Mon Apr 06 10:00:00 CEST 2015,0x6d679_06-04-15 0:xx - 07-04-15 19:41,0.00,null,null,null,null,null,null,null,null
Mon Apr 06 12:00:00 CEST 2015,0x6d679_06-04-15 0:xx - 07-04-15 19:41,36.32,0xb633e_03-04-15 9:xx - 08-04-15 23:29_parking,0.00,null,null,null,null,null,null
Mon Apr 06 14:00:00 CEST 2015,0x6d679_06-04-15 0:xx - 07-04-15 19:41,36.32,null,null,null,null,null,null,null,null
Mon Apr 06 16:00:00 CEST 2015,0x6d679_06-04-15 0:xx - 07-04-15 19:41,0.00,null,null,null,null,null,null,null,null
Mon Apr 06 18:00:00 CEST 2015,0x6d679_06-04-15 0:xx - 07-04-15 19:41,36.32,null,null,null,null,null,null,null,null
Mon Apr 06 20:00:00 CEST 2015,0x6d679_06-04-15 0:xx - 07-04-15 19:41,0.00,null,null,null,null,null,null,null,null
Mon Apr 06 22:00:00 CEST 2015,0x6d679_06-04-15 0:xx - 07-04-15 19:41,36.32,null,null,null,null,null,null,null,null
Tue Apr 07 00:00:00 CEST 2015,0x6d679_06-04-15 0:xx - 07-04-15 19:41,0.00,0x7086e_24-03-15 0:xx - 07-04-15 2:35_parking,0.00,null,null,null,null,null,null
Tue Apr 07 02:00:00 CEST 2015,0xc35c9_06-04-15 8:xx - 13-04-15 21:51,38.72,0x7086e_24-03-15 0:xx - 07-04-15 2:35_parking,38.70,0x7086e_07-04-15 2:xx - 14-04-15 0:35,38.68,0x6d679_06-04-15 0:xx - 07-04-15 19:41,36.32,null,null
Tue Apr 07 04:00:00 CEST 2015,0x6d679_06-04-15 0:xx - 07-04-15 19:41,36.32,0x7086e_07-04-15 2:xx - 14-04-15 0:35,0.25,null,null,null,null,null,null
Tue Apr 07 06:00:00 CEST 2015,0x6d679_06-04-15 0:xx - 07-04-15 19:41,0.00,null,null,null,null,null,null,null,null
Tue Apr 07 08:00:00 CEST 2015,0xe4728_30-03-15 11:xx - 08-04-15 23:56_parking,38.68,0x6d679_06-04-15 0:xx - 07-04-15 19:41,36.33,null,null,null,null,null,null
Tue Apr 07 10:00:00 CEST 2015,0xe4728_30-03-15 11:xx - 08-04-15 23:56_parking,38.68,0x6d679_06-04-15 0:xx - 07-04-15 19:41,36.31,null,null,null,null,null,null
Tue Apr 07 12:00:00 CEST 2015,0x6d679_06-04-15 0:xx - 07-04-15 19:41,36.29,0xe4728_30-03-15 11:xx - 08-04-15 23:56_parking,0.00,null,null,null,null,null,null
Tue Apr 07 14:00:00 CEST 2015,0xb633e_03-04-15 9:xx - 08-04-15 23:29_parking,38.68,0x6d679_06-04-15 0:xx - 07-04-15 19:41,36.26,null,null,null,null,null,null
Tue Apr 07 16:00:00 CEST 2015,0xb633e_03-04-15 9:xx - 08-04-15 23:29_parking,38.68,0x6d679_06-04-15 0:xx - 07-04-15 19:41,0.00,null,null,null,null,null,null
Tue Apr 07 18:00:00 CEST 2015,0x6d679_07-04-15 19:xx - 08-04-15 8:49,36.31,0x6d679_06-04-15 0:xx - 07-04-15 19:41,0.36,null,null,null,null,null,null
Tue Apr 07 20:00:00 CEST 2015,0x6d679_07-04-15 19:xx - 08-04-15 8:49,0.07,null,null,null,null,null,null,null,null
Wed Apr 08 02:00:00 CEST 2015,0x6d679_07-04-15 19:xx - 08-04-15 8:49,36.28,null,null,null,null,null,null,null,null
Tue Apr 07 22:00:00 CEST 2015,0x6d679_07-04-15 19:xx - 08-04-15 8:49,36.30,0xf85dc_30-03-15 15:xx - 14-04-15 0:24,0.00,null,null,null,null,null,null
Wed Apr 08 04:00:00 CEST 2015,0x6d679_07-04-15 19:xx - 08-04-15 8:49,0.08,null,null,null,null,null,null,null,null
Wed Apr 08 06:00:00 CEST 2015,0x6d679_07-04-15 19:xx - 08-04-15 8:49,36.27,null,null,null,null,null,null,null,null
Wed Apr 08 08:00:00 CEST 2015,0x6d679_08-04-15 8:xx - 08-04-15 19:19,36.29,0x6d679_07-04-15 19:xx - 08-04-15 8:49,0.30,null,null,null,null,null,null
Wed Apr 08 10:00:00 CEST 2015,0x6d679_08-04-15 8:xx - 08-04-15 19:19,0.12,null,null,null,null,null,null,null,null
Wed Apr 08 14:00:00 CEST 2015,0x6d679_08-04-15 8:xx - 08-04-15 19:19,36.28,null,null,null,null,null,null,null,null
Wed Apr 08 16:00:00 CEST 2015,0x6d679_08-04-15 8:xx - 08-04-15 19:19,0.07,null,null,null,null,null,null,null,null
Wed Apr 08 18:00:00 CEST 2015,0x6d679_08-04-15 8:xx - 08-04-15 19:19,36.32,0x6d679_08-04-15 19:xx - 09-04-15 3:53,36.30,null,null,null,null,null,null
Wed Apr 08 20:00:00 CEST 2015,0xe4728_30-03-15 11:xx - 08-04-15 23:56_parking,0.00,null,null,null,null,null,null,null,null
Wed Apr 08 22:00:00 CEST 2015,0xb633e_03-04-15 9:xx - 08-04-15 23:29_parking,38.68,0xb633e_08-04-15 23:xx - 13-04-15 22:41,38.65,0x53db5_03-04-15 15:xx - 13-04-15 5:17,38.62,0x6d679_08-04-15 19:xx - 09-04-15 3:53,0.33,0xe4728_30-03-15 11:xx - 08-04-15 23:56_parking,0.00
Thu Apr 09 00:00:00 CEST 2015,0xe4728_09-04-15 0:xx - 13-04-15 19:40,38.49,0x6d679_08-04-15 19:xx - 09-04-15 3:53,36.26,0x53db5_03-04-15 15:xx - 13-04-15 5:17,0.27,0xb633e_08-04-15 23:xx - 13-04-15 22:41,0.27,null,null
Thu Apr 09 02:00:00 CEST 2015,0xb633e_08-04-15 23:xx - 13-04-15 22:41,38.38,0xe4728_09-04-15 0:xx - 13-04-15 19:40,0.21,0x3f925_06-04-15 5:xx - 20-04-15 12:47,0.00,0x6d679_08-04-15 19:xx - 09-04-15 3:53,0.00,null,null
Thu Apr 09 04:00:00 CEST 2015,0x6d679_09-04-15 4:xx - 09-04-15 12:52,36.25,0x3f925_06-04-15 5:xx - 20-04-15 12:47,0.29,null,null,null,null,null,null
Thu Apr 09 06:00:00 CEST 2015,0x4a019_09-04-15 6:xx - 12-04-15 11:54,38.84,0x0e26c_09-04-15 6:xx - 09-04-15 7:51,38.73,0x0e26c_09-04-15 7:xx - 10-04-15 22:35,38.71,0x3f925_06-04-15 5:xx - 20-04-15 12:47,0.36,0x6d679_09-04-15 4:xx - 09-04-15 12:52,0.22
Thu Apr 09 08:00:00 CEST 2015,0x4a019_09-04-15 6:xx - 12-04-15 11:54,38.96,0x0e26c_09-04-15 7:xx - 10-04-15 22:35,38.70,0x6d679_09-04-15 4:xx - 09-04-15 12:52,36.31,null,null,null,null
Thu Apr 09 10:00:00 CEST 2015,0x4a019_09-04-15 6:xx - 12-04-15 11:54,38.99,0x6d679_09-04-15 4:xx - 09-04-15 12:52,0.02,null,null,null,null,null,null
Thu Apr 09 12:00:00 CEST 2015,0x347cf_09-04-15 12:xx - 16-04-15 3:17,38.63,0xccfc6_09-04-15 13:xx - 11-04-15 10:04,36.51,0x6d679_09-04-15 4:xx - 09-04-15 12:52,36.32,0x6d679_09-04-15 12:xx - 09-04-15 13:32,36.32,0x6d679_09-04-15 13:xx - 09-04-15 19:14_parking,0.00
Thu Apr 09 14:00:00 CEST 2015,0xc49c8_09-04-15 14:xx - 10-04-15 16:25,38.80,0xccfc6_09-04-15 13:xx - 11-04-15 10:04,36.61,0x6d679_09-04-15 13:xx - 09-04-15 19:14_parking,36.31,null,null,null,null
Thu Apr 09 16:00:00 CEST 2015,0xc49c8_09-04-15 14:xx - 10-04-15 16:25,38.91,0xc35c9_06-04-15 8:xx - 13-04-15 21:51,38.73,0xccfc6_09-04-15 13:xx - 11-04-15 10:04,36.68,0x6d679_09-04-15 13:xx - 09-04-15 19:14_parking,36.32,null,null
